----- 06-18-2015 03:07:59.294 	Story Started! -----
06-18-2015 04:02:03.369 	0		
06-18-2015 04:02:03.474 	0		
06-18-2015 04:02:03.581 	CAMERA		
06-18-2015 04:02:06.181 	PAUSE		
06-18-2015 04:02:11.288 	0		
06-18-2015 04:02:11.394 	0		
06-18-2015 04:02:11.502 	BEHAVIOR, SPEECH	StandHead	Al weer bijna klaar hoor.
06-18-2015 04:02:13.274 	0		
06-18-2015 04:02:13.381 	SLIDE		
06-18-2015 04:02:13.570 	PAUSE		
06-18-2015 04:02:14.675 	0		
06-18-2015 04:02:14.782 	BEHAVIOR, SPEECH	You	Hier istie dan. Zie je jezelf op mijn foto?
06-18-2015 04:02:18.644 	PAUSE		
06-18-2015 04:02:23.751 	0		
06-18-2015 04:02:23.858 	0		
06-18-2015 04:02:23.966 	SLIDE		
06-18-2015 04:02:24.151 	PAUSE		
06-18-2015 04:02:25.257 	BEHAVIOR, SPEECH	HelloEverybody	Ik ga nu iets vertellen over wat ik kan.
06-18-2015 04:02:29.899 	0		
06-18-2015 04:02:30.002 	0		
06-18-2015 04:02:30.109 	BEHAVIOR	Twinkle	
06-18-2015 04:02:32.860 	0		
06-18-2015 04:02:32.967 	SLIDE		
06-18-2015 04:02:33.147 	PAUSE		
06-18-2015 04:02:34.252 	0		
06-18-2015 04:02:34.359 	BEHAVIOR, SPEECH	HandOver	Ik kan mijn hoofd bewegen.
06-18-2015 04:02:37.090 	BEHAVIOR, SPEECH	ShowMic	Ik kan kijken naar iets wat geluid maakt.
06-18-2015 04:02:42.305 	BEHAVIOR, SPEECH	LookAround	Ik kan zelfs dansen.
06-18-2015 04:02:46.710 	BEHAVIOR	Nod	
06-18-2015 04:02:48.484 	0		
06-18-2015 04:02:48.590 	SPEECH		Ik kan ook licht geven met mijn ogen.
06-18-2015 04:02:51.137 	BEHAVIOR, PAUSE	RandomEyes	
06-18-2015 04:02:54.827 	0		
06-18-2015 04:02:54.934 	0		
06-18-2015 04:02:55.041 	BEHAVIOR	Twinkle	
06-18-2015 04:02:57.713 	BEHAVIOR	AllOn	
06-18-2015 04:02:58.344 	SLIDE		
06-18-2015 04:02:58.535 	PAUSE		
06-18-2015 04:02:59.643 	0		
06-18-2015 04:02:59.751 	BEHAVIOR, SPEECH	Me	Met mijn hand kan ik dingen pakken. 
06-18-2015 04:03:02.165 	BEHAVIOR, SPEECH	Capisce	Ik heb maar drie vingers en daarom is iets pakken een beetje moeilijker dan voor jullie. 
06-18-2015 04:03:06.835 	BEHAVIOR, SPEECH	RotatingCapisce	Ik kan gebaren maken met mijn armen.
06-18-2015 04:03:09.968 	SPEECH		Met mijn armen kan ik ook kiepen bij voetbal. Heb je mij wel eens zien voetballen?
06-18-2015 04:03:15.242 	BEHAVIOR	Clap	
06-18-2015 04:03:18.725 	0		
06-18-2015 04:03:18.832 	0		
06-18-2015 04:03:18.938 	BEHAVIOR	Twinkle	
06-18-2015 04:03:21.635 	BEHAVIOR	AllOn	
06-18-2015 04:03:22.294 	SLIDE		
06-18-2015 04:03:22.464 	PAUSE		
06-18-2015 04:03:23.571 	0		
06-18-2015 04:03:23.677 	BEHAVIOR, SPEECH	Propose	Ik kan op twee benen staan net als jullie.
06-18-2015 04:03:26.645 	0		
06-18-2015 04:03:26.753 	BEHAVIOR, SPEECH	LeanRight	Ik kan er mee lopen.
06-18-2015 04:03:30.306 	0		
06-18-2015 04:03:30.412 	BEHAVIOR, SPEECH	Propose	Ik kan er een bal mee schieten.
06-18-2015 04:03:33.385 	BEHAVIOR	HandOver	
06-18-2015 04:03:36.125 	0		
06-18-2015 04:03:36.231 	BEHAVIOR, SPEECH	Spread	Maar lopen vind ik ook best moeilijk hoor. De trap op lopen vind ik echt heel moeilijk.
06-18-2015 04:03:41.514 	SPEECH		Soms glij ik ook uit en dan val ik.
06-18-2015 04:03:43.956 	BEHAVIOR, SPEECH	HandOver	Maar ik kan wel op 1 been staan!
06-18-2015 04:03:46.683 	0		
06-18-2015 04:03:46.789 	BEHAVIOR	PushAsideLeft	
06-18-2015 04:03:50.063 	0		
06-18-2015 04:03:50.169 	SPEECH		Kijk maar eens dan doe ik het voor.
06-18-2015 04:03:52.440 	BEHAVIOR	Kick	
06-18-2015 04:04:00.171 	0		
06-18-2015 04:04:00.277 	PAUSE		
06-18-2015 04:04:10.385 	0		
